cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_1693_cell_00052,8,6,59.40258852659141,17.889113288465495,1455.9,Residential,buildings,18.0,22.1,1738.2
ghsl_1693_cell_00053,9,6,59.40258852659143,17.90435752646164,639.4,Residential,buildings,49.1,14.6,1743.2
ghsl_1693_cell_00054,10,6,59.40258852659142,17.919601764457774,885.7,Residential,buildings,38.5,14.4,2005.2
ghsl_1693_cell_00055,11,6,59.40258852659141,17.934846002453906,7243.1,Residential,buildings,36.4,30.7,2549.9
ghsl_1693_cell_00056,12,6,59.40258852659142,17.950090240450045,10633.4,Commercial,buildings,11.7,17.8,2133.4
ghsl_1693_cell_00057,13,6,59.40258852659141,17.965334478446177,1215.1,Commercial,buildings,8.3,46.5,1280.0
ghsl_1693_cell_00058,14,6,59.40258852659142,17.98057871644232,1446.1,Residential,buildings,14.8,25.6,426.6
ghsl_1693_cell_00059,2,7,59.39218913897471,17.794167034389186,385.6,Residential,buildings,28.1,21.1,426.9
ghsl_1693_cell_00060,3,7,59.392189138974715,17.809408290949694,4396.2,Residential,buildings,2.8,20.9,1280.5
ghsl_1693_cell_00061,4,7,59.392189138974715,17.824649547510198,2249.8,Residential,buildings,3.4,42.6,2134.1
ghsl_1693_cell_00062,5,7,59.39218913897471,17.8398908040707,5029.1,Residential,buildings,3.3,29.4,2987.7
ghsl_1693_cell_00063,6,7,59.39218913897471,17.855132060631206,4968.1,Residential,buildings,1.7,27.1,2897.2
ghsl_1693_cell_00064,7,7,59.39218913897471,17.87037331719171,3141.9,Industrial,buildings,5.4,20.0,2896.7
ghsl_1693_cell_00065,8,7,59.39218913897471,17.885614573752214,4623.6,Industrial,buildings,33.5,9.4,2896.7
ghsl_1693_cell_00066,9,7,59.39218913897471,17.90085583031272,8650.2,Residential,buildings,7.1,19.7,2896.5
ghsl_1693_cell_00067,10,7,59.392189138974715,17.916097086873226,3153.6,Residential,buildings,38.0,24.1,3005.3
ghsl_1693_cell_00068,11,7,59.39218913897471,17.93133834343373,7447.2,Residential,buildings,13.4,26.1,3183.8
ghsl_1693_cell_00069,12,7,59.39218913897471,17.946579599994234,1620.0,Residential,buildings,23.3,8.4,2337.7
ghsl_1693_cell_00070,13,7,59.39218913897471,17.961820856554738,191.1,Industrial,buildings,100.0,7.5,1514.0
ghsl_1693_cell_00071,14,7,59.392189138974715,17.977062113115245,3.9,Green,land_use,100.0,5.9,787.0
ghsl_1693_cell_00072,15,7,59.39218913897471,17.99230336967575,393.0,Civic,buildings,2.0,25.6,426.7
ghsl_1693_cell_00073,2,8,59.381790908213404,17.79068875981994,149.0,Residential,buildings,16.0,25.1,426.9
ghsl_1693_cell_00074,3,8,59.381790908213404,17.805927037130285,5979.5,Residential,buildings,6.1,30.4,786.4
ghsl_1693_cell_00075,4,8,59.381790908213404,17.82116531444062,6287.0,Residential,buildings,3.8,32.3,1513.3
ghsl_1693_cell_00076,5,8,59.381790908213404,17.83640359175096,6006.5,Residential,buildings,2.8,31.4,2337.2
ghsl_1693_cell_00077,6,8,59.381790908213404,17.851641869061297,6322.7,Residential,buildings,0.8,29.1,2895.1
ghsl_1693_cell_00078,7,8,59.38179090821341,17.86688014637164,6066.7,Residential,buildings,4.7,25.8,2896.1
ghsl_1693_cell_00079,8,8,59.381790908213404,17.882118423681977,6237.7,Residential,buildings,15.2,20.3,3040.9
ghsl_1693_cell_00080,9,8,59.381790908213404,17.89735670099231,7422.3,Residential,buildings,3.8,6.2,3407.1
ghsl_1693_cell_00081,10,8,59.381790908213404,17.912594978302646,6386.2,Residential,buildings,3.2,15.5,3933.3
ghsl_1693_cell_00082,11,8,59.381790908213404,17.92783325561299,4444.7,Residential,buildings,26.6,24.7,3756.4
ghsl_1693_cell_00083,12,8,59.381790908213404,17.943071532923327,7713.4,Residential,buildings,7.6,15.3,3015.4
ghsl_1693_cell_00084,13,8,59.381790908213404,17.958309810233665,5389.4,Residential,buildings,10.1,22.2,2337.9
ghsl_1693_cell_00085,14,8,59.381790908213404,17.973548087544003,4733.3,Residential,buildings,6.8,28.7,1514.1
ghsl_1693_cell_00086,15,8,59.381790908213404,17.988786364854338,5214.3,Residential,buildings,12.0,22.6,787.1
ghsl_1693_cell_00087,16,8,59.381790908213404,18.00402464216468,3547.0,Residential,buildings,19.8,7.6,426.7
ghsl_1693_cell_00088,3,9,59.37139383359647,17.80244833413259,1861.9,Residential,buildings,2.5,0.0,426.9
ghsl_1693_cell_00089,4,9,59.37139383359647,17.817683634375747,6609.6,Residential,buildings,0.7,22.2,786.4
ghsl_1693_cell_00090,5,9,59.37139383359648,17.83291893461891,5960.7,Residential,buildings,8.0,38.5,1513.5
ghsl_1693_cell_00091,6,9,59.37139383359648,17.848154234862065,5633.7,Residential,buildings,10.6,25.8,1736.8
ghsl_1693_cell_00092,7,9,59.37139383359648,17.863389535105227,3483.7,Residential,buildings,6.4,19.4,1737.1
ghsl_1693_cell_00093,8,9,59.371393833596485,17.87862483534839,5299.7,Residential,buildings,33.9,20.2,1884.6
ghsl_1693_cell_00094,9,9,59.37139383359648,17.893860135591545,6233.0,Residential,buildings,5.6,21.5,2359.9
ghsl_1693_cell_00095,10,9,59.371393833596464,17.909095435834708,6201.6,Residential,buildings,1.8,23.0,3014.5
ghsl_1693_cell_00096,11,9,59.37139383359648,17.924330736077867,4568.1,Residential,buildings,7.6,6.0,3755.9
ghsl_1693_cell_00097,12,9,59.37139383359648,17.93956603632103,5262.6,Residential,buildings,9.8,7.1,3756.7
ghsl_1693_cell_00098,13,9,59.37139383359647,17.95480133656419,5632.9,Residential,buildings,26.3,8.4,3015.6
ghsl_1693_cell_00099,14,9,59.37139383359648,17.97003663680735,7068.3,Residential,buildings,59.3,7.1,2338.2
ghsl_1693_cell_00100,15,9,59.37139383359647,17.98527193705051,3757.1,Residential,buildings,54.2,-1.0,1514.3
ghsl_1693_cell_00101,16,9,59.37139383359648,18.000507237293668,7255.5,Commercial,buildings,8.1,6.1,787.1
ghsl_1693_cell_00102,17,9,59.37139383359648,18.01574253753683,6479.0,Residential,buildings,20.8,24.2,426.8
ghsl_1693_cell_00103,24,9,59.37139383359648,18.12238963923895,2069.2,Residential,buildings,33.9,30.5,426.7
ghsl_1693_cell_00104,25,9,59.37139383359647,18.13762493948211,3579.7,Residential,buildings,10.6,15.8,579.4
ghsl_1693_cell_00105,26,9,59.37139383359648,18.152860239725268,2982.6,Residential,buildings,17.2,8.1,579.5
ghsl_1693_cell_00106,27,9,59.37139383359647,18.168095539968434,2054.1,Residential,buildings,8.1,42.0,426.7
ghsl_1693_cell_00107,4,10,59.36099791441352,17.814204504423707,478.1,Residential,buildings,1.6,0.0,427.0
ghsl_1693_cell_00108,5,10,59.36099791441351,17.829436829780203,4851.5,Residential,buildings,9.8,32.2,578.7
ghsl_1693_cell_00109,6,10,59.3609979144135,17.8446691551367,3303.0,Residential,buildings,20.6,35.7,578.7
ghsl_1693_cell_00110,7,10,59.36099791441351,17.859901480493203,1826.9,Residential,buildings,100.0,30.9,578.9
ghsl_1693_cell_00111,8,10,59.3609979144135,17.875133805849696,5747.4,Residential,buildings,13.2,28.6,786.6
ghsl_1693_cell_00112,9,10,59.3609979144135,17.890366131206193,4558.4,Residential,buildings,26.5,16.3,1513.9
ghsl_1693_cell_00113,10,10,59.36099791441351,17.905598456562693,3706.6,Residential,buildings,18.0,16.1,2338.0
ghsl_1693_cell_00114,11,10,59.3609979144135,17.92083078191919,1459.4,Residential,buildings,1.6,15.6,3014.7
ghsl_1693_cell_00115,12,10,59.36099791441351,17.93606310727569,1262.2,Residential,buildings,63.4,7.2,3407.1
ghsl_1693_cell_00116,13,10,59.36099791441351,17.951295432632186,9239.5,Residential,buildings,6.3,26.5,3757.0
ghsl_1693_cell_00117,14,10,59.36099791441351,17.966527757988683,14500.0,Residential,buildings,9.5,22.6,3015.8
ghsl_1693_cell_00118,15,10,59.36099791441351,17.98176008334518,13888.9,Residential,buildings,4.4,18.7,2338.4
ghsl_1693_cell_00119,16,10,59.36099791441351,17.996992408701676,12963.1,Residential,buildings,22.2,10.3,1514.4
ghsl_1693_cell_00120,17,10,59.36099791441351,18.012224734058176,8135.6,Residential,buildings,10.5,32.4,787.1
ghsl_1693_cell_00121,18,10,59.3609979144135,18.027457059414672,448.3,Commercial,buildings,100.0,24.9,426.8
ghsl_1693_cell_00122,23,10,59.3609979144135,18.10361868619716,532.0,Industrial,buildings,2.7,0.0,426.8
ghsl_1693_cell_00123,24,10,59.3609979144135,18.118851011553655,2586.3,Residential,buildings,5.8,16.1,667.7
ghsl_1693_cell_00124,25,10,59.36099791441351,18.13408333691015,4999.6,Residential,buildings,7.3,35.8,1331.3
ghsl_1693_cell_00125,26,10,59.3609979144135,18.149315662266652,4333.6,Residential,buildings,2.7,33.2,1280.2
ghsl_1693_cell_00126,27,10,59.3609979144135,18.16454798762315,1613.3,Residential,buildings,17.5,36.1,426.7
ghsl_1693_cell_00127,8,11,59.35060314995487,17.871645332288775,1082.6,Residential,buildings,1.1,29.4,427.0
ghsl_1693_cell_00128,9,11,59.35060314995487,17.886874684936657,4449.2,Residential,buildings,12.6,15.2,786.6
ghsl_1693_cell_00129,10,11,59.35060314995487,17.90210403758454,3670.3,Residential,buildings,21.9,21.8,1514.0
ghsl_1693_cell_00130,11,11,59.350603149954864,17.917333390232415,1753.5,Residential,buildings,61.3,19.3,1884.5
ghsl_1693_cell_00131,12,11,59.350603149954864,17.932562742880304,629.7,Residential,buildings,27.9,32.7,2360.1
ghsl_1693_cell_00132,13,11,59.35060314995487,17.947792095528182,1626.6,Commercial,buildings,10.0,8.6,3015.1
ghsl_1693_cell_00133,14,11,59.35060314995487,17.963021448176058,4488.5,Commercial,buildings,2.3,9.5,3756.8
ghsl_1693_cell_00134,15,11,59.35060314995487,17.978250800823947,3640.8,Residential,buildings,6.1,32.9,3016.0
ghsl_1693_cell_00135,16,11,59.35060314995487,17.993480153471825,7100.2,Residential,buildings,14.9,45.1,2338.7
ghsl_1693_cell_00136,17,11,59.350603149954864,18.008709506119704,6338.3,Residential,buildings,8.3,36.8,1514.6
ghsl_1693_cell_00137,18,11,59.350603149954864,18.02393885876759,5151.9,Civic,buildings,15.5,16.5,787.1
ghsl_1693_cell_00138,19,11,59.35060314995487,18.03916821141547,13494.0,Residential,buildings,12.9,15.4,579.1
ghsl_1693_cell_00139,20,11,59.35060314995487,18.054397564063347,12714.2,Residential,buildings,33.6,22.4,579.3
ghsl_1693_cell_00140,21,11,59.35060314995487,18.069626916711236,5213.9,Civic,buildings,12.4,36.5,579.3
ghsl_1693_cell_00141,22,11,59.35060314995487,18.084856269359115,2913.9,Residential,buildings,15.7,17.6,579.2
ghsl_1693_cell_00142,23,11,59.350603149954864,18.10008562200699,7771.5,Residential,buildings,9.3,4.2,667.8
ghsl_1693_cell_00143,24,11,59.35060314995486,18.11531497465488,1922.0,Commercial,buildings,0.3,0.0,1331.5
ghsl_1693_cell_00144,25,11,59.350603149954864,18.130544327302758,961.7,Residential,buildings,1.2,0.0,2003.1
ghsl_1693_cell_00145,26,11,59.35060314995487,18.145773679950636,3864.4,Residential,buildings,13.0,21.2,1280.3
