cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5816_cell_00946,25,31,51.47934684213441,-0.24811945844202915,4566.7,Residential,buildings,25.2,7.1,12904.8
ghsl_5816_cell_00947,26,31,51.479346842134426,-0.23470759582354114,3639.5,Residential,buildings,55.3,5.2,13495.6
ghsl_5816_cell_00948,27,31,51.47934684213442,-0.22129573320505308,10282.0,Residential,buildings,13.4,7.8,14123.4
ghsl_5816_cell_00949,28,31,51.479346842134426,-0.20788387058656502,23518.4,Residential,buildings,1.2,7.4,14783.4
ghsl_5816_cell_00950,29,31,51.479346842134426,-0.19447200796807693,14163.6,Residential,buildings,8.8,8.6,15471.5
ghsl_5816_cell_00951,30,31,51.479346842134426,-0.18106014534958884,12713.7,Residential,buildings,7.3,8.9,16070.6
ghsl_5816_cell_00952,31,31,51.47934684213441,-0.16764828273110077,10612.6,Residential,buildings,4.4,2.1,16601.4
ghsl_5816_cell_00953,32,31,51.479346842134426,-0.15423642011261277,6230.0,Residential,buildings,88.5,9.9,16988.1
ghsl_5816_cell_00954,33,31,51.479346842134426,-0.14082455749412467,5131.3,Residential,buildings,3.6,11.0,16361.9
ghsl_5816_cell_00955,34,31,51.479346842134426,-0.1274126948756366,14003.0,Residential,buildings,7.9,7.8,15766.1
ghsl_5816_cell_00956,35,31,51.479346842134426,-0.11400083225714856,18120.7,Residential,buildings,29.1,13.7,15204.2
ghsl_5816_cell_00957,36,31,51.479346842134426,-0.10058896963866049,17732.8,Residential,buildings,8.4,6.2,14680.1
ghsl_5816_cell_00958,37,31,51.479346842134426,-0.08717710702017241,16255.6,Residential,buildings,57.8,3.8,14198.0
ghsl_5816_cell_00959,38,31,51.479346842134426,-0.07376524440168437,17306.2,Residential,buildings,17.6,5.9,13762.4
ghsl_5816_cell_00960,39,31,51.47934684213441,-0.06035338178319629,14056.9,Residential,buildings,6.4,4.6,13377.7
ghsl_5816_cell_00961,40,31,51.47934684213441,-0.04694151916470821,11990.7,Residential,buildings,7.7,3.7,13048.5
ghsl_5816_cell_00962,41,31,51.479346842134426,-0.033529656546220164,13272.5,Residential,buildings,11.0,5.7,12779.0
ghsl_5816_cell_00963,42,31,51.479346842134426,-0.020117793927732098,12096.5,Residential,buildings,6.5,5.2,12020.4
ghsl_5816_cell_00964,43,31,51.479346842134426,-0.006705931309244033,6469.1,Residential,buildings,11.2,13.1,11274.6
ghsl_5816_cell_00965,44,31,51.479346842134426,0.006705931309244033,5570.1,Residential,buildings,99.3,45.0,10558.5
ghsl_5816_cell_00966,45,31,51.47934684213442,0.020117793927732098,9492.4,Residential,buildings,18.8,32.9,9878.6
ghsl_5816_cell_00967,46,31,51.479346842134426,0.033529656546220164,10502.3,Residential,buildings,11.0,49.8,9150.3
ghsl_5816_cell_00968,47,31,51.47934684213441,0.04694151916470821,3354.2,Residential,buildings,43.6,49.9,8460.1
ghsl_5816_cell_00969,48,31,51.47934684213441,0.06035338178319629,8350.7,Residential,buildings,72.0,57.9,7820.2
ghsl_5816_cell_00970,49,31,51.47934684213442,0.07376524440168436,12267.0,Residential,buildings,16.0,62.5,7244.1
ghsl_5816_cell_00971,50,31,51.479346842134426,0.08717710702017241,10378.0,Residential,buildings,23.9,50.1,6748.0
ghsl_5816_cell_00972,51,31,51.479346842134426,0.10058896963866049,5864.5,Residential,buildings,42.4,49.7,6080.7
ghsl_5816_cell_00973,52,31,51.479346842134426,0.11400083225714855,2057.8,Residential,buildings,21.7,63.2,5153.3
ghsl_5816_cell_00974,53,31,51.479346842134426,0.12741269487563664,5481.2,Residential,buildings,3.5,66.2,4227.8
ghsl_5816_cell_00975,54,31,51.479346842134426,0.14082455749412467,7436.9,Residential,buildings,8.6,49.6,3305.8
ghsl_5816_cell_00976,55,31,51.479346842134426,0.15423642011261274,5923.1,Residential,buildings,29.3,39.0,2391.3
ghsl_5816_cell_00977,56,31,51.47934684213441,0.16764828273110077,5607.6,Commercial,buildings,0.8,39.1,1498.1
ghsl_5816_cell_00978,57,31,51.479346842134426,0.18106014534958884,5845.1,Residential,buildings,11.5,19.0,711.8
ghsl_5816_cell_00979,58,31,51.479346842134426,0.1944720079680769,1426.4,Civic,buildings,0.5,1.3,465.9
ghsl_5816_cell_00980,7,32,51.469686216378214,-0.489467478355963,195.5,Utility,buildings,12.9,25.0,465.9
ghsl_5816_cell_00981,8,32,51.46968621637822,-0.4760574104557997,98.5,Utility,buildings,18.2,25.8,712.7
ghsl_5816_cell_00982,9,32,51.469686216378214,-0.4626473425556363,218.7,Utility,buildings,13.5,23.7,1499.5
ghsl_5816_cell_00983,10,32,51.469686216378214,-0.44923727465547303,160.1,Utility,buildings,17.5,22.4,2392.8
ghsl_5816_cell_00984,11,32,51.469686216378214,-0.43582720675530967,50.7,Utility,buildings,14.7,22.5,3307.4
ghsl_5816_cell_00985,12,32,51.46968621637822,-0.4224171388551463,449.7,Utility,buildings,8.5,21.2,4229.5
ghsl_5816_cell_00986,13,32,51.469686216378214,-0.40900707095498284,1231.6,Industrial,buildings,21.6,24.5,5155.1
ghsl_5816_cell_00987,14,32,51.469686216378214,-0.3955970030548196,8433.1,Residential,buildings,8.0,24.5,6082.5
ghsl_5816_cell_00988,15,32,51.46968621637822,-0.3821869351546561,10128.7,Residential,buildings,10.6,23.3,7011.1
ghsl_5816_cell_00989,16,32,51.469686216378214,-0.3687768672544927,8409.1,Residential,buildings,22.3,21.6,7355.4
ghsl_5816_cell_00990,17,32,51.46968621637822,-0.35536679935432935,10996.4,Residential,buildings,13.4,16.7,7698.9
ghsl_5816_cell_00991,18,32,51.469686216378214,-0.3419567314541659,7861.3,Industrial,buildings,9.5,12.5,8135.3
ghsl_5816_cell_00992,19,32,51.46968621637823,-0.3285466635540027,7608.7,Residential,buildings,15.1,9.8,8650.6
ghsl_5816_cell_00993,20,32,51.46968621637823,-0.3151365956538392,423.3,Residential,buildings,100.0,4.7,9231.5
ghsl_5816_cell_00994,21,32,51.469686216378214,-0.30172652775367587,1907.3,Residential,buildings,100.0,16.9,9866.5
ghsl_5816_cell_00995,22,32,51.469686216378214,-0.2883164598535125,8094.0,Residential,buildings,5.3,6.8,10460.6
ghsl_5816_cell_00996,23,32,51.469686216378214,-0.27490639195334915,6181.7,Residential,buildings,27.6,9.4,10945.7
ghsl_5816_cell_00997,24,32,51.469686216378214,-0.26149632405318574,7027.4,Residential,buildings,23.9,9.8,11486.2
ghsl_5816_cell_00998,25,32,51.46968621637823,-0.24808625615302235,7168.4,Residential,buildings,10.2,7.8,12074.6
ghsl_5816_cell_00999,26,32,51.469686216378214,-0.234676188252859,2924.1,Residential,buildings,100.0,5.3,12704.4
ghsl_5816_cell_01000,27,32,51.469686216378214,-0.2212661203526957,9043.8,Residential,buildings,29.1,8.1,13369.5
ghsl_5816_cell_01001,28,32,51.46968621637821,-0.20785605245253228,9599.2,Residential,buildings,20.2,6.9,14065.1
ghsl_5816_cell_01002,29,32,51.46968621637823,-0.1944459845523689,12312.6,Residential,buildings,21.3,4.3,14662.6
ghsl_5816_cell_01003,30,32,51.46968621637821,-0.18103591665220548,13835.6,Residential,buildings,9.0,1.0,15185.5
ghsl_5816_cell_01004,31,32,51.469686216378214,-0.16762584875204217,16258.7,Residential,buildings,9.4,5.8,15746.3
ghsl_5816_cell_01005,32,32,51.46968621637821,-0.15421578085187873,16887.7,Residential,buildings,3.6,3.0,16105.1
ghsl_5816_cell_01006,33,32,51.469686216378214,-0.1408057129517154,13372.9,Residential,buildings,5.1,6.3,15566.2
ghsl_5816_cell_01007,34,32,51.46968621637821,-0.12739564505155204,19494.4,Residential,buildings,9.8,9.8,14938.7
ghsl_5816_cell_01008,35,32,51.469686216378214,-0.11398557715138868,16800.6,Residential,buildings,10.5,12.7,14344.4
ghsl_5816_cell_01009,36,32,51.46968621637822,-0.10057550925122527,15329.6,Residential,buildings,14.2,12.3,13787.7
ghsl_5816_cell_01010,37,32,51.46968621637822,-0.08716544135106194,11866.2,Residential,buildings,6.9,22.0,13273.3
ghsl_5816_cell_01011,38,32,51.469686216378214,-0.07375537345089855,12305.1,Residential,buildings,3.2,12.9,12806.2
ghsl_5816_cell_01012,39,32,51.46968621637822,-0.06034530555073519,15742.7,Residential,buildings,5.6,13.5,12391.9
ghsl_5816_cell_01013,40,32,51.46968621637821,-0.046935237650571796,13125.6,Residential,buildings,6.1,21.7,12035.7
ghsl_5816_cell_01014,41,32,51.469686216378214,-0.03352516975040842,11543.6,Residential,buildings,14.3,19.2,11743.1
ghsl_5816_cell_01015,42,32,51.469686216378214,-0.020115101850245058,13827.7,Residential,buildings,11.4,8.9,11430.1
ghsl_5816_cell_01016,43,32,51.469686216378214,-0.006705033950081686,7591.3,Residential,buildings,33.4,47.6,10643.0
ghsl_5816_cell_01017,44,32,51.469686216378214,0.006705033950081686,3376.7,Residential,buildings,100.0,38.3,9881.1
ghsl_5816_cell_01018,45,32,51.469686216378214,0.020115101850245058,5242.8,Residential,buildings,18.9,35.7,9150.9
ghsl_5816_cell_01019,46,32,51.46968621637823,0.03352516975040843,5643.3,Residential,buildings,26.9,49.1,8460.6
ghsl_5816_cell_01020,47,32,51.46968621637822,0.0469352376505718,6820.9,Residential,buildings,29.1,52.9,7748.3
ghsl_5816_cell_01021,48,32,51.469686216378214,0.06034530555073519,3361.8,Residential,buildings,10.0,110.1,7043.9
ghsl_5816_cell_01022,49,32,51.469686216378214,0.07375537345089857,2120.7,Residential,buildings,46.0,97.4,6398.1
ghsl_5816_cell_01023,50,32,51.46968621637822,0.08716544135106194,2964.5,Commercial,buildings,48.0,51.9,5830.4
ghsl_5816_cell_01024,51,32,51.46968621637822,0.1005755092512253,5849.7,Residential,buildings,36.8,51.0,5365.6
ghsl_5816_cell_01025,52,32,51.469686216378214,0.11398557715138867,8396.6,Industrial,buildings,3.7,49.4,5032.2
ghsl_5816_cell_01026,53,32,51.46968621637822,0.12739564505155207,8157.4,Residential,buildings,3.9,49.9,4494.3
ghsl_5816_cell_01027,54,32,51.469686216378214,0.1408057129517154,6707.8,Residential,buildings,1.9,54.1,3640.0
ghsl_5816_cell_01028,55,32,51.469686216378214,0.15421578085187876,5857.8,Residential,buildings,12.7,50.2,2834.9
ghsl_5816_cell_01029,56,32,51.469686216378214,0.16762584875204212,6836.2,Residential,buildings,6.7,53.0,2135.3
ghsl_5816_cell_01030,57,32,51.46968621637821,0.1810359166522055,9084.3,Residential,buildings,4.8,17.3,1498.3
ghsl_5816_cell_01031,58,32,51.46968621637823,0.19444598455236886,4037.4,Civic,buildings,16.3,3.8,711.8
