cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_8099_cell_01415,124,31,40.73600992543965,-73.29650480967797,1950.4,Residential,heuristic,3.0,16.6,4855.9
ghsl_8099_cell_01416,125,31,40.73600992543965,-73.28464932972496,1055.6,Residential,heuristic,13.5,17.0,4568.6
ghsl_8099_cell_01417,126,31,40.73600992543965,-73.27279384977189,2244.2,Residential,land_use,1.0,14.0,4197.8
ghsl_8099_cell_01418,127,31,40.736009925439646,-73.26093836981886,2257.2,Residential,land_use,9.7,13.3,3735.7
ghsl_8099_cell_01419,128,31,40.73600992543965,-73.2490828898658,1576.0,Civic,land_use,1.9,10.3,3506.5
ghsl_8099_cell_01420,129,31,40.73600992543965,-73.23722740991278,1017.9,Commercial,land_use,18.1,10.7,3491.1
ghsl_8099_cell_01421,130,31,40.73600992543965,-73.22537192995973,2095.7,Residential,land_use,0.5,4.9,2732.4
ghsl_8099_cell_01422,131,31,40.73600992543965,-73.2135164500067,2086.8,Industrial,land_use,0.0,7.6,1972.2
ghsl_8099_cell_01423,132,31,40.73600992543965,-73.20166097005365,2055.0,Residential,land_use,13.6,2.6,1522.9
ghsl_8099_cell_01424,133,31,40.73600992543965,-73.18980549010061,1578.5,Commercial,land_use,0.0,6.7,1330.5
ghsl_8099_cell_01425,134,31,40.73600992543965,-73.17795001014758,2171.8,Commercial,land_use,0.7,7.6,443.5
ghsl_8099_cell_01426,31,32,40.7270270322716,-74.39277686104143,820.1,Civic,land_use,18.1,117.4,442.0
ghsl_8099_cell_01427,32,32,40.72702703227161,-74.38092238301402,1078.1,Industrial,land_use,0.0,71.3,914.2
ghsl_8099_cell_01428,33,32,40.7270270322716,-74.3690679049866,1883.6,Industrial,land_use,11.7,79.1,551.5
ghsl_8099_cell_01429,34,32,40.7270270322716,-74.35721342695919,1083.0,Utility,land_use,9.8,121.8,442.1
ghsl_8099_cell_01430,37,32,40.72702703227161,-74.32164999287696,1586.2,Residential,land_use,3.5,69.3,442.1
ghsl_8099_cell_01431,40,32,40.7270270322716,-74.28608655879471,2073.0,Utility,land_use,7.9,49.2,442.1
ghsl_8099_cell_01432,41,32,40.72702703227159,-74.27423208076728,1964.4,Green,land_use,54.0,40.7,913.9
ghsl_8099_cell_01433,42,32,40.727027032271614,-74.26237760273987,3041.6,Residential,heuristic,4.6,83.4,1836.3
ghsl_8099_cell_01434,43,32,40.727027032271614,-74.25052312471247,6237.3,Industrial,land_use,4.9,65.4,2741.8
ghsl_8099_cell_01435,44,32,40.7270270322716,-74.23866864668501,9084.2,Residential,heuristic,1.1,51.8,3622.4
ghsl_8099_cell_01436,45,32,40.727027032271614,-74.22681416865763,6896.8,Civic,land_use,5.9,44.9,4553.1
ghsl_8099_cell_01437,46,32,40.72702703227159,-74.21495969063022,8778.9,Residential,land_use,0.3,66.1,5436.2
ghsl_8099_cell_01438,47,32,40.7270270322716,-74.20310521260278,6685.6,Industrial,land_use,0.6,59.0,6342.5
ghsl_8099_cell_01439,48,32,40.72702703227161,-74.19125073457538,6534.3,Civic,land_use,12.7,33.3,7256.8
ghsl_8099_cell_01440,49,32,40.7270270322716,-74.17939625654796,9769.2,Industrial,land_use,4.2,13.2,8148.8
ghsl_8099_cell_01441,50,32,40.7270270322716,-74.16754177852056,12531.3,Civic,land_use,7.5,3.3,9060.8
ghsl_8099_cell_01442,51,32,40.7270270322716,-74.15568730049313,16060.3,Civic,land_use,0.2,4.1,8145.6
ghsl_8099_cell_01443,52,32,40.72702703227159,-74.14383282246571,6237.6,Residential,land_use,7.1,2.1,7253.3
ghsl_8099_cell_01444,53,32,40.7270270322716,-74.13197834443831,1832.5,Industrial,land_use,1.4,3.1,6393.4
ghsl_8099_cell_01445,54,32,40.7270270322716,-74.12012386641088,0.0,Industrial,land_use,3.7,0.0,5581.1
ghsl_8099_cell_01446,55,32,40.72702703227161,-74.10826938838348,2226.2,Commercial,land_use,0.0,4.6,4840.2
ghsl_8099_cell_01447,56,32,40.7270270322716,-74.09641491035607,434.5,Commercial,land_use,6.3,2.1,4208.8
ghsl_8099_cell_01448,57,32,40.7270270322716,-74.08456043232864,2875.3,Green,land_use,100.0,2.3,3742.7
ghsl_8099_cell_01449,58,32,40.7270270322716,-74.07270595430123,16704.1,Civic,land_use,0.7,25.9,3088.4
ghsl_8099_cell_01450,59,32,40.7270270322716,-74.06085147627381,10679.5,Industrial,land_use,2.7,26.2,2625.2
ghsl_8099_cell_01451,60,32,40.7270270322716,-74.0489969982464,10707.9,Industrial,land_use,10.2,5.2,2493.6
ghsl_8099_cell_01452,61,32,40.7270270322716,-74.03714252021899,9614.3,Commercial,land_use,2.7,19.9,2493.6
ghsl_8099_cell_01453,62,32,40.7270270322716,-74.02528804219159,2833.3,Residential,land_use,1.7,0.0,2500.2
ghsl_8099_cell_01454,63,32,40.72702703227161,-74.01343356416416,2245.8,Industrial,land_use,4.3,0.0,2760.1
ghsl_8099_cell_01455,64,32,40.7270270322716,-74.00157908613674,24710.1,Residential,land_use,4.2,20.8,3315.4
ghsl_8099_cell_01456,65,32,40.7270270322716,-73.98972460810931,37404.2,Civic,land_use,9.0,25.2,3864.4
ghsl_8099_cell_01457,66,32,40.72702703227159,-73.9778701300819,35941.2,Residential,land_use,16.9,15.0,4388.4
ghsl_8099_cell_01458,67,32,40.7270270322716,-73.96601565205448,309.3,Residential,land_use,2.8,0.0,5058.5
ghsl_8099_cell_01459,68,32,40.7270270322716,-73.95416117402709,13834.0,Industrial,land_use,2.3,6.8,5824.6
ghsl_8099_cell_01460,69,32,40.7270270322716,-73.94230669599966,10164.7,Industrial,land_use,7.1,9.9,6653.6
ghsl_8099_cell_01461,70,32,40.7270270322716,-73.93045221797225,11.4,Industrial,land_use,3.3,11.7,7524.7
ghsl_8099_cell_01462,71,32,40.7270270322716,-73.91859773994483,308.7,Industrial,land_use,11.7,9.4,8410.3
ghsl_8099_cell_01463,72,32,40.7270270322716,-73.90674326191741,4324.2,Civic,land_use,6.1,7.5,9295.9
ghsl_8099_cell_01464,73,32,40.72702703227159,-73.89488878389,10426.3,Civic,land_use,2.1,34.3,9489.5
ghsl_8099_cell_01465,74,32,40.7270270322716,-73.88303430586258,9033.2,Utility,land_use,6.7,42.2,8784.6
ghsl_8099_cell_01466,75,32,40.72702703227161,-73.87117982783518,13669.0,Utility,land_use,1.3,29.1,8142.1
ghsl_8099_cell_01467,76,32,40.7270270322716,-73.85932534980776,23011.7,Utility,land_use,1.9,40.4,7578.0
ghsl_8099_cell_01468,77,32,40.7270270322716,-73.84747087178035,23601.6,Civic,land_use,2.8,30.5,7111.0
ghsl_8099_cell_01469,78,32,40.72702703227159,-73.83561639375293,1326.9,Residential,land_use,25.3,1.1,6761.2
ghsl_8099_cell_01470,79,32,40.72702703227159,-73.82376191572551,11751.3,Residential,land_use,0.4,23.4,6547.5
ghsl_8099_cell_01471,80,32,40.727027032271614,-73.81190743769811,14148.3,Civic,land_use,2.0,22.0,6482.7
ghsl_8099_cell_01472,81,32,40.72702703227161,-73.80005295967068,8143.6,Civic,land_use,2.1,23.5,6482.7
ghsl_8099_cell_01473,82,32,40.7270270322716,-73.78819848164328,4747.8,Residential,heuristic,3.3,18.9,6483.3
ghsl_8099_cell_01474,83,32,40.7270270322716,-73.77634400361585,2336.7,Green,land_use,63.1,31.3,6573.2
ghsl_8099_cell_01475,84,32,40.7270270322716,-73.76448952558844,3349.8,Residential,land_use,4.1,62.1,6485.4
ghsl_8099_cell_01476,85,32,40.7270270322716,-73.75263504756103,6750.9,Residential,land_use,6.1,65.2,6484.9
ghsl_8099_cell_01477,86,32,40.7270270322716,-73.74078056953361,8444.8,Residential,land_use,0.4,27.5,6550.0
ghsl_8099_cell_01478,87,32,40.7270270322716,-73.7289260915062,8268.8,Residential,land_use,5.3,30.7,6763.8
ghsl_8099_cell_01479,88,32,40.7270270322716,-73.71707161347877,5291.4,Residential,land_use,1.9,30.2,7113.4
ghsl_8099_cell_01480,89,32,40.7270270322716,-73.70521713545136,4885.4,Commercial,land_use,1.1,31.3,7579.9
ghsl_8099_cell_01481,90,32,40.7270270322716,-73.69336265742395,3992.0,Residential,land_use,11.1,28.4,8143.3
ghsl_8099_cell_01482,91,32,40.7270270322716,-73.68150817939653,3274.3,Residential,land_use,4.1,28.5,7853.0
ghsl_8099_cell_01483,92,32,40.7270270322716,-73.66965370136911,2200.6,Residential,land_use,6.9,28.8,7171.0
ghsl_8099_cell_01484,93,32,40.7270270322716,-73.65779922334171,2175.4,Residential,land_use,3.8,31.5,6571.3
ghsl_8099_cell_01485,94,32,40.7270270322716,-73.6459447453143,786.6,Green,land_use,99.6,26.7,6078.2
ghsl_8099_cell_01486,95,32,40.7270270322716,-73.63409026728688,1303.3,Commercial,land_use,4.2,27.4,5479.3
ghsl_8099_cell_01487,96,32,40.72702703227159,-73.62223578925946,1557.0,Residential,land_use,11.3,34.5,4973.4
ghsl_8099_cell_01488,97,32,40.72702703227161,-73.61038131123206,701.7,Industrial,land_use,13.8,26.9,4631.6
ghsl_8099_cell_01489,98,32,40.7270270322716,-73.59852683320464,5.5,Green,land_use,51.2,26.4,4491.5
ghsl_8099_cell_01490,99,32,40.727027032271614,-73.58667235517724,5.7,Civic,land_use,97.0,25.7,4489.4
ghsl_8099_cell_01491,100,32,40.7270270322716,-73.57481787714981,250.8,Green,land_use,74.1,26.5,4489.4
ghsl_8099_cell_01492,101,32,40.7270270322716,-73.5629633991224,1419.0,Residential,land_use,12.1,27.2,4571.4
ghsl_8099_cell_01493,102,32,40.72702703227161,-73.55110892109498,3294.2,Civic,land_use,2.9,28.7,4860.8
ghsl_8099_cell_01494,103,32,40.7270270322716,-73.53925444306756,2257.5,Residential,land_use,8.4,27.8,5325.5
ghsl_8099_cell_01495,104,32,40.7270270322716,-73.52739996504015,2199.4,Commercial,land_use,12.2,25.5,5924.5
ghsl_8099_cell_01496,105,32,40.7270270322716,-73.51554548701274,2716.6,Residential,land_use,3.2,26.7,6449.7
ghsl_8099_cell_01497,106,32,40.7270270322716,-73.50369100898531,2257.4,Residential,land_use,1.5,26.5,5833.0
ghsl_8099_cell_01498,107,32,40.7270270322716,-73.49183653095791,2093.9,Residential,land_use,6.9,26.4,5066.5
ghsl_8099_cell_01499,108,32,40.7270270322716,-73.47998205293048,2448.1,Residential,land_use,7.0,23.4,4395.5
ghsl_8099_cell_01500,109,32,40.72702703227161,-73.46812757490306,2355.7,Residential,land_use,23.3,18.6,3869.9
ghsl_8099_cell_01501,110,32,40.7270270322716,-73.45627309687566,2435.4,Commercial,land_use,20.0,22.5,3321.6
ghsl_8099_cell_01502,111,32,40.7270270322716,-73.44441861884825,2963.1,Commercial,land_use,4.2,23.6,2764.4
ghsl_8099_cell_01503,112,32,40.72702703227159,-73.43256414082083,2223.1,Residential,land_use,5.3,19.2,2277.7
ghsl_8099_cell_01504,113,32,40.7270270322716,-73.42070966279343,132.5,Commercial,land_use,19.5,23.8,1658.8
ghsl_8099_cell_01505,114,32,40.7270270322716,-73.40885518476601,0.0,Green,land_use,42.1,18.3,1496.4
ghsl_8099_cell_01506,115,32,40.7270270322716,-73.3970007067386,0.0,Unbuilt,heuristic,29.5,18.7,1496.5
ghsl_8099_cell_01507,116,32,40.7270270322716,-73.38514622871118,539.7,Green,land_use,100.0,17.6,1496.4
ghsl_8099_cell_01508,117,32,40.72702703227159,-73.37329175068375,1744.0,Residential,heuristic,10.3,20.0,1523.2
ghsl_8099_cell_01509,118,32,40.7270270322716,-73.36143727265633,2767.1,Civic,land_use,3.6,15.0,1973.3
ghsl_8099_cell_01510,119,32,40.7270270322716,-73.34958279462893,3201.1,Residential,heuristic,0.0,13.8,2733.7
ghsl_8099_cell_01511,120,32,40.72702703227161,-73.33772831660151,1493.0,Civic,land_use,0.1,8.4,3613.6
ghsl_8099_cell_01512,121,32,40.7270270322716,-73.32587383857408,1650.5,Residential,land_use,23.9,8.2,4544.0
ghsl_8099_cell_01513,122,32,40.7270270322716,-73.31401936054668,2523.4,Residential,heuristic,1.3,10.4,4488.3
ghsl_8099_cell_01514,123,32,40.72702703227161,-73.30216488251928,2357.0,Residential,land_use,0.0,13.0,4197.8
ghsl_8099_cell_01515,124,32,40.727027032271614,-73.29031040449186,1683.8,Residential,heuristic,5.7,9.3,3735.6
ghsl_8099_cell_01516,125,32,40.72702703227161,-73.27845592646445,1311.6,Commercial,land_use,17.9,9.5,3506.4
ghsl_8099_cell_01517,126,32,40.7270270322716,-73.26660144843703,1616.2,Residential,land_use,4.9,9.9,3080.0
ghsl_8099_cell_01518,127,32,40.72702703227161,-73.2547469704096,3049.8,Civic,land_use,6.5,7.6,2620.7
ghsl_8099_cell_01519,128,32,40.72702703227159,-73.2428924923822,2379.8,Civic,land_use,1.0,4.2,2493.6
ghsl_8099_cell_01520,129,32,40.7270270322716,-73.23103801435477,2080.9,Residential,land_use,0.4,1.9,2493.4
ghsl_8099_cell_01521,130,32,40.72702703227161,-73.21918353632736,1579.3,Residential,land_use,8.3,5.9,1832.7
ghsl_8099_cell_01522,131,32,40.72702703227159,-73.20732905829993,1521.8,Residential,land_use,0.4,4.7,910.8
ghsl_8099_cell_01523,132,32,40.7270270322716,-73.19547458027255,1348.8,Civic,land_use,0.6,4.9,498.7
ghsl_8099_cell_01524,133,32,40.7270270322716,-73.18362010224511,1850.0,Residential,land_use,0.0,6.1,498.6
ghsl_8099_cell_01525,134,32,40.727027032271614,-73.17176562421771,2240.6,Civic,land_use,8.2,8.7,443.6
ghsl_8099_cell_01526,30,33,40.718044592539115,-74.39834563751484,1474.9,Residential,land_use,1.4,68.8,442.0
ghsl_8099_cell_01527,31,33,40.718044592539115,-74.38649216095344,1146.2,Residential,land_use,1.4,84.1,914.2
ghsl_8099_cell_01528,32,33,40.71804459253912,-74.37463868439205,1635.0,Civic,land_use,5.5,111.1,1496.1
ghsl_8099_cell_01529,33,33,40.718044592539115,-74.36278520783068,2201.9,Civic,land_use,10.3,118.5,1326.3
ghsl_8099_cell_01530,34,33,40.718044592539115,-74.35093173126927,2383.7,Residential,land_use,0.1,129.5,551.5
ghsl_8099_cell_01531,35,33,40.71804459253912,-74.33907825470791,1989.2,Residential,land_use,7.5,78.0,498.8
ghsl_8099_cell_01532,36,33,40.71804459253911,-74.32722477814652,2065.6,Commercial,land_use,0.4,56.3,498.8
ghsl_8099_cell_01533,37,33,40.71804459253911,-74.31537130158515,2194.4,Civic,land_use,21.8,32.5,551.6
ghsl_8099_cell_01534,38,33,40.718044592539115,-74.30351782502375,2288.8,Residential,land_use,4.3,33.1,498.8
ghsl_8099_cell_01535,39,33,40.71804459253912,-74.29166434846239,2014.0,Industrial,land_use,0.6,28.2,498.8
ghsl_8099_cell_01536,40,33,40.71804459253911,-74.27981087190099,4310.4,Residential,heuristic,0.0,48.1,913.9
ghsl_8099_cell_01537,41,33,40.718044592539115,-74.26795739533962,4245.7,Industrial,land_use,0.6,65.6,1836.3
ghsl_8099_cell_01538,42,33,40.718044592539115,-74.25610391877824,5725.0,Industrial,land_use,2.8,56.3,2741.7
ghsl_8099_cell_01539,43,33,40.718044592539115,-74.24425044221685,7946.4,Industrial,land_use,5.9,60.2,3622.3
ghsl_8099_cell_01540,44,33,40.718044592539115,-74.23239696565545,5582.4,Industrial,land_use,15.9,48.7,4553.2
ghsl_8099_cell_01541,45,33,40.718044592539115,-74.22054348909407,4594.2,Industrial,land_use,0.6,56.8,5436.1
ghsl_8099_cell_01542,46,33,40.718044592539115,-74.20869001253271,7551.6,Civic,land_use,3.1,50.1,6342.5
ghsl_8099_cell_01543,47,33,40.71804459253912,-74.19683653597133,6469.6,Industrial,land_use,10.4,22.6,7256.7
ghsl_8099_cell_01544,48,33,40.71804459253911,-74.18498305940993,3196.9,Industrial,land_use,0.7,3.9,8148.7
ghsl_8099_cell_01545,49,33,40.718044592539115,-74.17312958284856,2496.9,Industrial,land_use,1.0,2.4,9063.6
ghsl_8099_cell_01546,50,33,40.718044592539115,-74.16127610628716,3305.9,Industrial,land_use,0.8,4.2,8219.7
ghsl_8099_cell_01547,51,33,40.71804459253912,-74.14942262972579,2614.4,Industrial,land_use,0.7,5.0,7271.6
ghsl_8099_cell_01548,52,33,40.718044592539115,-74.13756915316442,602.1,Industrial,land_use,0.5,5.6,6339.9
ghsl_8099_cell_01549,53,33,40.718044592539115,-74.12571567660302,1706.7,Industrial,land_use,0.1,0.7,5433.3
ghsl_8099_cell_01550,54,33,40.71804459253912,-74.11386220004167,4.1,Industrial,land_use,0.0,6.2,4566.5
