cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,building_density_pct,building_density_source,elevation_m,dist_to_boundary_m
ghsl_9558_cell_00614,18,28,12.978835123447109,77.52364875208657,61460.624432742596,Residential,buildings,2.1,24.1455,overture_buildings,866.9,6900.4
ghsl_9558_cell_00615,19,28,12.978835123447109,77.53378720088695,71093.61463928223,Residential,buildings,2.0,33.3457,overture_buildings,897.6,7704.4
ghsl_9558_cell_00616,20,28,12.978835123447109,77.54392564968734,86265.09194946289,Residential,buildings,1.9,35.5351,overture_buildings,885.0,8574.4
ghsl_9558_cell_00617,21,28,12.978835123447109,77.55406409848773,62243.39413070679,Residential,buildings,0.7,33.795,overture_buildings,873.9,8853.5
ghsl_9558_cell_00618,22,28,12.978835123447107,77.56420254728809,39416.20792388916,Commercial,buildings,1.7,25.5533,overture_buildings,895.5,9185.0
ghsl_9558_cell_00619,23,28,12.978835123447109,77.57434099608847,45395.56053161621,Utility,buildings,1.0,29.2808,overture_buildings,909.0,9631.4
ghsl_9558_cell_00620,24,28,12.978835123447109,77.58447944488886,33565.06606030464,Utility,buildings,10.7,20.1012,overture_buildings,928.3,10177.6
ghsl_9558_cell_00621,25,28,12.978835123447109,77.59461789368923,16617.236531578004,Utility,buildings,26.9,15.4848,overture_buildings,927.1,9986.7
ghsl_9558_cell_00622,26,28,12.978835123447109,77.6047563424896,31721.993610337377,Commercial,buildings,16.3,27.4653,overture_buildings,922.0,9209.2
ghsl_9558_cell_00623,27,28,12.978835123447107,77.61489479128997,38884.96575912833,Commercial,buildings,8.8,19.075,overture_buildings,904.1,8503.3
ghsl_9558_cell_00624,28,28,12.97883512344711,77.62503324009036,51544.92784404755,Residential,buildings,2.3,27.1549,overture_buildings,893.4,7888.0
ghsl_9558_cell_00625,29,28,12.978835123447107,77.63517168889072,39956.23331165314,Residential,buildings,6.0,31.3219,overture_buildings,893.2,7386.0
ghsl_9558_cell_00626,30,28,12.978835123447107,77.64531013769111,2937.6894802451134,Residential,buildings,4.2,29.754,overture_buildings,907.5,7021.8
ghsl_9558_cell_00627,31,28,12.978835123447109,77.6554485864915,529.4467504825443,Office,buildings,1.0,25.1832,overture_buildings,890.5,6665.3
ghsl_9558_cell_00628,32,28,12.978835123447109,77.66558703529188,889.9480865090154,Office,buildings,4.7,27.2346,overture_buildings,884.0,5832.4
ghsl_9558_cell_00629,33,28,12.978835123447109,77.67572548409227,1484.211315679364,Residential,buildings,19.7,40.3171,overture_buildings,882.9,5101.8
ghsl_9558_cell_00630,34,28,12.978835123447107,77.68586393289263,848.2205496049137,Residential,buildings,0.9,23.1668,overture_buildings,876.5,4523.2
ghsl_9558_cell_00631,35,28,12.978835123447109,77.696002381693,1027.3278346471488,Office,buildings,2.8,25.1956,overture_buildings,884.2,3825.2
ghsl_9558_cell_00632,36,28,12.978835123447109,77.70614083049337,649.7767686545849,Residential,buildings,1.8,29.4484,overture_buildings,909.1,3239.9
ghsl_9558_cell_00633,37,28,12.978835123447109,77.71627927929376,579.264655682724,Office,buildings,5.0,20.0147,overture_buildings,900.1,2568.6
ghsl_9558_cell_00634,38,28,12.978835123447109,77.72641772809415,898.698262065649,Office,buildings,5.1,27.9251,overture_buildings,894.2,2262.4
ghsl_9558_cell_00635,39,28,12.978835123447109,77.73655617689452,527.0314430025173,Residential,buildings,6.5,18.9857,overture_buildings,878.8,2259.0
ghsl_9558_cell_00636,40,28,12.978835123447107,77.74669462569489,469.6221621611621,Residential,buildings,3.9,19.1244,overture_buildings,889.0,1943.8
ghsl_9558_cell_00637,41,28,12.978835123447109,77.75683307449526,659.5480851233006,Residential,buildings,2.8,26.9019,overture_buildings,898.7,1386.8
ghsl_9558_cell_00638,42,28,12.978835123447107,77.76697152329562,1664.3211414236575,Residential,land_use,0.0,19.6603,overture_buildings,866.1,647.9
ghsl_9558_cell_00639,43,28,12.97883512344711,77.77710997209601,852.467905819416,Residential,buildings,19.5,2.8767,overture_buildings,863.3,451.8
ghsl_9558_cell_00640,44,28,12.978835123447107,77.78724842089639,3199.391275167465,Residential,buildings,24.3,8.5905,overture_buildings,866.8,451.8
ghsl_9558_cell_00641,10,29,12.97066699795718,77.44096981196644,3647.723576966673,Industrial,land_use,0.0,8.1392,overture_buildings,860.1,540.4
ghsl_9558_cell_00642,11,29,12.970666997957181,77.4511080550524,2948.255887553096,Industrial,land_use,23.9,3.2584,overture_buildings,842.2,1355.4
ghsl_9558_cell_00643,12,29,12.970666997957181,77.46124629813832,3143.0464974045753,Industrial,land_use,0.0,5.3157,overture_buildings,823.7,1576.8
ghsl_9558_cell_00644,13,29,12.970666997957181,77.47138454122428,4262.4492306262255,Civic,land_use,5.6,3.4202,overture_buildings,858.0,2338.5
ghsl_9558_cell_00645,14,29,12.970666997957181,77.48152278431022,18916.637825787067,Civic,buildings,0.0,7.9249,overture_buildings,851.4,3068.0
ghsl_9558_cell_00646,15,29,12.970666997957181,77.49166102739616,37749.72198963165,Residential,buildings,0.8,19.3666,overture_buildings,855.4,3879.1
ghsl_9558_cell_00647,16,29,12.97066699795718,77.50179927048211,56131.4127882123,Residential,heuristic,1.4,24.4166,overture_buildings,859.2,4604.3
ghsl_9558_cell_00648,17,29,12.970666997957181,77.51193751356803,59716.778943538666,Residential,buildings,1.9,29.5763,overture_buildings,881.5,5375.8
ghsl_9558_cell_00649,18,29,12.970666997957181,77.52207575665399,79046.7241973877,Residential,buildings,0.7,35.3353,overture_buildings,881.7,6151.9
ghsl_9558_cell_00650,19,29,12.970666997957181,77.53221399973992,73145.0813293457,Commercial,buildings,3.3,42.4875,overture_buildings,887.7,7015.2
ghsl_9558_cell_00651,20,29,12.97066699795718,77.54235224282587,70446.82900238037,Utility,buildings,3.6,38.6214,overture_buildings,887.0,7732.6
ghsl_9558_cell_00652,21,29,12.970666997957181,77.5524904859118,79416.95500183105,Civic,buildings,0.8,28.3836,overture_buildings,867.5,7935.8
ghsl_9558_cell_00653,22,29,12.97066699795718,77.56262872899775,81165.79211091995,Residential,buildings,0.3,23.1693,overture_buildings,880.3,8281.3
ghsl_9558_cell_00654,23,29,12.97066699795718,77.57276697208368,61871.10797786713,Commercial,buildings,1.5,36.042,overture_buildings,906.6,8752.4
ghsl_9558_cell_00655,24,29,12.970666997957181,77.58290521516965,51541.334732055664,Civic,buildings,3.5,31.6202,overture_buildings,921.7,9330.0
ghsl_9558_cell_00656,25,29,12.97066699795718,77.5930434582556,38920.96855567396,Civic,buildings,69.1,18.9971,overture_buildings,905.6,9995.7
ghsl_9558_cell_00657,26,29,12.970666997957178,77.6031817013415,53075.72296142578,Commercial,buildings,6.7,33.3273,overture_buildings,912.3,10001.8
ghsl_9558_cell_00658,27,29,12.970666997957181,77.61331994442749,54953.56735634804,Commercial,buildings,6.4,29.4445,overture_buildings,907.7,9335.7
ghsl_9558_cell_00659,28,29,12.970666997957178,77.62345818751339,46271.069418907166,Commercial,buildings,1.6,21.0207,overture_buildings,905.2,8757.5
ghsl_9558_cell_00660,29,29,12.97066699795718,77.63359643059934,55489.502959251404,Residential,buildings,5.4,31.7587,overture_buildings,890.0,8280.2
ghsl_9558_cell_00661,30,29,12.970666997957181,77.6437346736853,8391.843775987625,Residential,buildings,3.3,39.6211,overture_buildings,898.0,7275.7
ghsl_9558_cell_00662,31,29,12.970666997957181,77.65387291677123,1092.0830854177475,Residential,buildings,3.7,41.8931,overture_buildings,900.4,6303.2
ghsl_9558_cell_00663,32,29,12.970666997957181,77.66401115985717,917.2237321473658,Industrial,buildings,2.6,34.6361,overture_buildings,910.3,5380.0
ghsl_9558_cell_00664,33,29,12.970666997957181,77.67414940294312,756.5682918888633,Residential,buildings,40.8,25.889,overture_buildings,887.4,4536.4
ghsl_9558_cell_00665,34,29,12.97066699795718,77.68428764602905,985.0029074568301,Residential,buildings,7.7,33.9986,overture_buildings,883.1,3825.5
ghsl_9558_cell_00666,35,29,12.970666997957181,77.694425889115,834.4429604401812,Residential,buildings,3.7,31.367,overture_buildings,882.3,3240.2
ghsl_9558_cell_00667,36,29,12.970666997957181,77.70456413220094,820.8637966513634,Residential,buildings,3.0,27.7745,overture_buildings,898.2,2568.7
ghsl_9558_cell_00668,37,29,12.970666997957181,77.71470237528689,1157.649585366249,Office,buildings,2.9,30.3857,overture_buildings,900.4,1944.0
ghsl_9558_cell_00669,38,29,12.970666997957181,77.72484061837284,433.3749995203689,Office,buildings,8.6,18.2658,overture_buildings,898.0,1386.9
ghsl_9558_cell_00670,39,29,12.970666997957181,77.73497886145877,491.71706984896446,Residential,buildings,0.2,18.5124,overture_buildings,879.2,1355.4
ghsl_9558_cell_00671,40,29,12.97066699795718,77.7451171045447,599.9691440949682,Residential,buildings,10.6,21.1192,overture_buildings,881.2,1355.4
ghsl_9558_cell_00672,41,29,12.970666997957181,77.75525534763065,775.0264500749763,Residential,buildings,1.4,28.3589,overture_buildings,879.6,647.9
ghsl_9558_cell_00673,42,29,12.970666997957181,77.76539359071658,355.6992342812009,Residential,buildings,8.0,19.2133,overture_buildings,864.7,451.8
ghsl_9558_cell_00674,10,30,12.962498974990325,77.43939954051405,2597.9736851640046,Industrial,land_use,0.0,7.1781,overture_buildings,839.8,451.8
ghsl_9558_cell_00675,11,30,12.962498974990323,77.4495375780267,1938.5132677296642,Residential,land_use,3.5,1.8024,overture_buildings,835.9,451.8
ghsl_9558_cell_00676,12,30,12.962498974990325,77.45967561553938,1688.157109387219,Residential,land_use,6.3,3.2253,overture_buildings,815.6,779.5
ghsl_9558_cell_00677,13,30,12.962498974990325,77.46981365305204,11879.806893572211,Industrial,land_use,0.0,9.9746,overture_buildings,839.5,1576.7
ghsl_9558_cell_00678,14,30,12.962498974990325,77.47995169056472,16337.368389889598,Residential,land_use,3.4,10.7708,overture_buildings,836.9,2338.4
ghsl_9558_cell_00679,15,30,12.962498974990323,77.4900897280774,34742.492189362645,Commercial,buildings,30.0,17.1995,overture_buildings,851.7,3067.9
ghsl_9558_cell_00680,16,30,12.962498974990325,77.50022776559004,53530.723647505045,Civic,buildings,1.8,25.5739,overture_buildings,862.7,3878.9
ghsl_9558_cell_00681,17,30,12.962498974990329,77.51036580310272,59778.07408332825,Civic,buildings,4.1,26.8173,overture_buildings,831.3,4604.1
ghsl_9558_cell_00682,18,30,12.962498974990325,77.5205038406154,79931.97866821289,Industrial,buildings,1.8,31.8716,overture_buildings,857.9,5456.1
ghsl_9558_cell_00683,19,30,12.962498974990325,77.53064187812807,75568.9322052002,Utility,buildings,2.5,32.4115,overture_buildings,867.3,6384.4
ghsl_9558_cell_00684,20,30,12.962498974990327,77.54077991564074,74080.85083007812,Civic,buildings,2.3,33.5537,overture_buildings,854.5,6815.6
ghsl_9558_cell_00685,21,30,12.962498974990325,77.5509179531534,79985.1086230278,Commercial,buildings,12.8,28.5435,overture_buildings,871.3,7018.6
ghsl_9558_cell_00686,22,30,12.962498974990325,77.56105599066608,55392.85313415527,Residential,buildings,3.1,26.6304,overture_buildings,897.0,7381.6
ghsl_9558_cell_00687,23,30,12.962498974990329,77.57119402817872,59832.57398223877,Civic,buildings,2.2,35.6567,overture_buildings,910.3,7882.7
ghsl_9558_cell_00688,24,30,12.962498974990323,77.5813320656914,57416.56635475159,Utility,buildings,2.6,33.6254,overture_buildings,896.1,8497.4
ghsl_9558_cell_00689,25,30,12.962498974990325,77.59147010320406,70314.08827972412,Commercial,buildings,1.9,38.6322,overture_buildings,896.5,9203.0
ghsl_9558_cell_00690,26,30,12.962498974990327,77.60160814071672,82575.42330789566,Residential,buildings,7.6,36.8454,overture_buildings,897.1,9980.3
ghsl_9558_cell_00691,27,30,12.962498974990323,77.6117461782294,38483.61226309836,Residential,buildings,3.9,23.3315,overture_buildings,906.8,10183.1
ghsl_9558_cell_00692,28,30,12.962498974990325,77.62188421574209,21572.526071548462,Residential,buildings,1.0,13.8409,overture_buildings,904.8,9204.8
ghsl_9558_cell_00693,29,30,12.962498974990329,77.63202225325473,33431.58438026905,Residential,buildings,6.6,19.0703,overture_buildings,905.3,8142.9
ghsl_9558_cell_00694,30,30,12.962498974990323,77.64216029076739,15708.069738268852,Residential,buildings,6.9,34.7849,overture_buildings,887.0,7092.6
ghsl_9558_cell_00695,31,30,12.962498974990325,77.6522983282801,701.2826353264973,Commercial,buildings,3.7,29.3895,overture_buildings,901.3,6060.0
ghsl_9558_cell_00696,32,30,12.962498974990329,77.66243636579273,703.478477537632,Residential,buildings,4.1,22.9511,overture_buildings,902.2,5055.9
ghsl_9558_cell_00697,33,30,12.962498974990329,77.67257440330542,791.9691384136677,Residential,buildings,4.3,31.8709,overture_buildings,897.3,4101.4
ghsl_9558_cell_00698,34,30,12.962498974990325,77.68271244081808,602.1642826795578,Industrial,buildings,2.9,26.004,overture_buildings,885.7,3240.4
ghsl_9558_cell_00699,35,30,12.962498974990325,77.69285047833074,280.09847356920363,Industrial,buildings,1.8,13.1675,overture_buildings,881.0,2568.9
ghsl_9558_cell_00700,36,30,12.962498974990329,77.70298851584342,1116.3062928020954,Residential,buildings,8.1,25.4735,overture_buildings,896.0,1944.1
ghsl_9558_cell_00701,37,30,12.962498974990325,77.71312655335608,1283.6282467842102,Residential,buildings,3.4,39.3067,overture_buildings,898.1,1386.9
ghsl_9558_cell_00702,38,30,12.962498974990325,77.72326459086874,861.9086232315749,Residential,buildings,6.0,28.03,overture_buildings,874.3,648.0
ghsl_9558_cell_00703,39,30,12.962498974990325,77.73340262838143,354.63508339598775,Residential,buildings,10.6,18.9732,overture_buildings,886.2,451.8
ghsl_9558_cell_00704,40,30,12.962498974990325,77.7435406658941,661.761922749225,Residential,buildings,7.5,25.2109,overture_buildings,868.3,451.8
ghsl_9558_cell_00705,41,30,12.962498974990329,77.75367870340673,696.1939811743796,Residential,buildings,5.2,23.1503,overture_buildings,871.6,451.8
ghsl_9558_cell_00706,12,31,12.954331054477452,77.45810601129838,680.9958516756305,Industrial,land_use,4.4,1.2769,overture_buildings,816.9,451.8
ghsl_9558_cell_00707,13,31,12.954331054477455,77.46824384337894,10964.953923143446,Residential,buildings,0.4,10.0372,overture_buildings,834.2,779.4
ghsl_9558_cell_00708,14,31,12.954331054477453,77.47838167545947,23691.174276292324,Residential,buildings,4.2,14.3225,overture_buildings,841.5,1576.6
ghsl_9558_cell_00709,15,31,12.954331054477453,77.48851950753999,39320.50440597534,Civic,buildings,3.7,17.0198,overture_buildings,824.8,2338.3
ghsl_9558_cell_00710,16,31,12.954331054477455,77.49865733962054,46326.26817518473,Civic,buildings,0.0,24.7329,overture_buildings,848.4,3067.7
ghsl_9558_cell_00711,17,31,12.954331054477455,77.50879517170107,18067.93151183054,Civic,buildings,2.7,9.979,overture_buildings,828.9,3897.1
ghsl_9558_cell_00712,18,31,12.954331054477453,77.5189330037816,55825.46903511882,Civic,buildings,3.2,23.2111,overture_buildings,845.2,4835.7
ghsl_9558_cell_00713,19,31,12.954331054477455,77.52907083586214,50404.89731490612,Utility,buildings,2.7,35.2717,overture_buildings,872.5,5602.0
ghsl_9558_cell_00714,20,31,12.954331054477453,77.53920866794265,65434.451271533966,Industrial,buildings,0.6,29.6066,overture_buildings,843.9,5899.4
ghsl_9558_cell_00715,21,31,12.954331054477453,77.54934650002319,67064.50323486328,Industrial,buildings,3.0,28.1169,overture_buildings,876.8,6102.1
ghsl_9558_cell_00716,22,31,12.954331054477457,77.55948433210374,57300.436049025506,Industrial,buildings,15.5,28.7867,overture_buildings,891.9,6487.6
ghsl_9558_cell_00717,23,31,12.954331054477452,77.56962216418424,65069.968521118164,Utility,buildings,5.7,32.0626,overture_buildings,898.2,7025.8
ghsl_9558_cell_00718,24,31,12.954331054477455,77.57975999626478,81940.35486793518,Residential,buildings,1.8,35.5349,overture_buildings,905.1,7684.8
ghsl_9558_cell_00719,25,31,12.954331054477452,77.5898978283453,40782.10357286781,Utility,buildings,9.1,26.0573,overture_buildings,891.7,8436.3
ghsl_9558_cell_00720,26,31,12.954331054477453,77.60003566042583,35867.443905070424,Residential,buildings,52.2,26.0799,overture_buildings,889.2,9202.6
ghsl_9558_cell_00721,27,31,12.954331054477452,77.61017349250638,34999.20129927993,Residential,buildings,4.9,22.2584,overture_buildings,905.0,9536.2
ghsl_9558_cell_00722,28,31,12.954331054477453,77.62031132458691,43107.28802592307,Civic,buildings,1.7,27.8483,overture_buildings,889.8,9187.9
ghsl_9558_cell_00723,29,31,12.954331054477452,77.63044915666741,10039.656628862023,Utility,land_use,44.7,8.0908,overture_buildings,900.4,8106.9
ghsl_9558_cell_00724,30,31,12.954331054477455,77.64058698874797,20119.834457563236,Office,buildings,1.8,25.2389,overture_buildings,884.2,7026.1
ghsl_9558_cell_00725,31,31,12.954331054477452,77.65072482082847,772.1666003316641,Residential,buildings,49.6,23.7766,overture_buildings,893.3,5950.5
ghsl_9558_cell_00726,32,31,12.954331054477453,77.66086265290903,855.8670836016536,Industrial,buildings,11.1,26.9464,overture_buildings,890.7,4885.8
ghsl_9558_cell_00727,33,31,12.954331054477455,77.67100048498958,310.49153894744813,Utility,land_use,31.0,22.6419,overture_buildings,899.4,3841.1
ghsl_9558_cell_00728,34,31,12.954331054477455,77.6811383170701,167.183132277627,Commercial,buildings,88.2,8.9312,overture_buildings,895.0,2838.5
ghsl_9558_cell_00729,35,31,12.954331054477453,77.69127614915064,604.6728522167541,Residential,buildings,6.0,21.2345,overture_buildings,875.1,1944.3
ghsl_9558_cell_00730,36,31,12.954331054477453,77.70141398123116,1447.2562029361725,Commercial,buildings,0.8,33.3543,overture_buildings,885.3,1386.9
ghsl_9558_cell_00731,37,31,12.954331054477453,77.71155181331169,1474.7080727815628,Residential,buildings,0.7,34.7484,overture_buildings,878.9,648.1
ghsl_9558_cell_00732,38,31,12.954331054477455,77.72168964539222,789.7948035835288,Residential,buildings,6.6,24.4354,overture_buildings,879.3,451.8
ghsl_9558_cell_00733,13,32,12.946163236349493,77.466675112016,2646.43989453034,Residential,land_use,0.0,9.0895,overture_buildings,826.8,451.8
ghsl_9558_cell_00734,14,32,12.946163236349493,77.47681273880549,5796.860576558858,Civic,buildings,1.4,11.3112,overture_buildings,835.9,779.4
ghsl_9558_cell_00735,15,32,12.946163236349493,77.48695036559502,15597.816466778517,Civic,buildings,1.2,19.341,overture_buildings,831.1,1576.5
ghsl_9558_cell_00736,16,32,12.946163236349493,77.49708799238451,17494.778944298625,Residential,heuristic,0.7,19.9974,overture_buildings,844.9,2338.2
ghsl_9558_cell_00737,17,32,12.946163236349493,77.50722561917401,1165.7235145643353,Civic,buildings,0.7,7.4327,overture_buildings,833.0,3296.8
ghsl_9558_cell_00738,18,32,12.946163236349495,77.51736324596352,7074.781955474755,Civic,buildings,5.7,14.5701,overture_buildings,815.1,4273.5
ghsl_9558_cell_00739,19,32,12.946163236349493,77.52750087275304,1649.3022260665894,Utility,buildings,0.9,28.1563,overture_buildings,818.5,4729.3
ghsl_9558_cell_00740,20,32,12.946163236349495,77.53763849954257,22613.972544563934,Residential,buildings,0.4,24.0718,overture_buildings,835.0,4984.5
ghsl_9558_cell_00741,21,32,12.946163236349493,77.54777612633205,73701.6156039238,Residential,buildings,1.2,31.1364,overture_buildings,864.2,5186.8
ghsl_9558_cell_00742,22,32,12.946163236349493,77.55791375312155,65230.65824508667,Civic,buildings,0.8,31.3188,overture_buildings,900.5,5601.9
ghsl_9558_cell_00743,23,32,12.946163236349493,77.56805137991107,63430.872732162476,Civic,buildings,7.1,32.1159,overture_buildings,911.3,6187.0
ghsl_9558_cell_00744,24,32,12.946163236349495,77.57818900670057,50895.75179243088,Residential,buildings,9.0,28.1471,overture_buildings,917.9,6899.2
ghsl_9558_cell_00745,25,32,12.946163236349493,77.58832663349007,38964.88404651731,Civic,buildings,95.3,18.886,overture_buildings,915.2,7684.4
ghsl_9558_cell_00746,26,32,12.946163236349493,77.59846426027958,11050.370956480503,Residential,buildings,1.1,39.4413,overture_buildings,905.6,8435.8
ghsl_9558_cell_00747,27,32,12.946163236349495,77.6086018870691,2112.331519831205,Office,buildings,39.8,22.5349,overture_buildings,901.7,8658.4
ghsl_9558_cell_00748,28,32,12.946163236349493,77.61873951385859,3951.9115693570348,Residential,buildings,1.8,26.0889,overture_buildings,883.1,8583.7
ghsl_9558_cell_00749,29,32,12.946163236349493,77.6288771406481,30188.881183728576,Residential,buildings,6.6,20.1962,overture_buildings,892.0,8107.3
ghsl_9558_cell_00750,30,32,12.946163236349495,77.63901476743763,827.8847916387022,Office,buildings,2.5,5.706,overture_buildings,894.0,7026.3
ghsl_9558_cell_00751,31,32,12.946163236349493,77.64915239422712,671.4320740235271,Office,buildings,25.5,12.369,overture_buildings,882.2,5945.3
ghsl_9558_cell_00752,32,32,12.946163236349497,77.65929002101664,165.07867761794478,Residential,land_use,15.4,7.1607,overture_buildings,874.2,4864.3
ghsl_9558_cell_00753,33,32,12.946163236349493,77.66942764780615,156.3331738539273,Industrial,buildings,6.1,10.7808,overture_buildings,897.5,3783.3
ghsl_9558_cell_00754,34,32,12.946163236349495,77.67956527459563,580.8810931872576,Residential,buildings,2.8,17.231,overture_buildings,881.1,2702.3
ghsl_9558_cell_00755,35,32,12.946163236349495,77.68970290138516,587.0647496607853,Office,buildings,5.4,22.4077,overture_buildings,871.0,1628.6
ghsl_9558_cell_00756,36,32,12.946163236349495,77.69984052817465,572.3609052163083,Office,buildings,0.9,21.3493,overture_buildings,872.1,648.1
ghsl_9558_cell_00757,37,32,12.946163236349493,77.70997815496418,827.2215770687908,Residential,buildings,0.6,21.8013,overture_buildings,877.1,451.8
ghsl_9558_cell_00758,14,33,12.937995520537369,77.475244880414,462.3198160356842,Civic,buildings,1.6,11.984,overture_buildings,809.6,451.8
ghsl_9558_cell_00759,15,33,12.937995520537369,77.48538230205358,897.944040209055,Residential,heuristic,3.3,17.0237,overture_buildings,811.6,779.4
ghsl_9558_cell_00760,16,33,12.93799552053737,77.49551972369314,1131.9400399833685,Civic,buildings,2.5,19.4844,overture_buildings,824.3,1793.0
ghsl_9558_cell_00761,17,33,12.937995520537369,77.5056571453327,110.03972986154258,Industrial,buildings,1.5,6.0482,overture_buildings,823.5,2870.9
ghsl_9558_cell_00762,18,33,12.937995520537369,77.51579456697227,689.730076892185,Residential,buildings,0.3,13.1168,overture_buildings,810.0,3363.4
ghsl_9558_cell_00763,19,33,12.937995520537369,77.52593198861186,1038.6825106851757,Residential,buildings,6.1,18.9352,overture_buildings,816.3,3878.3
ghsl_9558_cell_00764,20,33,12.937995520537369,77.53606941025141,1499.5561098819599,Civic,buildings,5.0,22.5289,overture_buildings,855.2,4071.7
ghsl_9558_cell_00765,21,33,12.937995520537369,77.54620683189098,68062.31197834015,Civic,buildings,1.8,41.6083,overture_buildings,875.4,4273.4
ghsl_9558_cell_00766,22,33,12.937995520537369,77.55634425353055,65761.52425956726,Civic,buildings,0.3,45.905,overture_buildings,901.9,4729.2
ghsl_9558_cell_00767,23,33,12.937995520537372,77.56648167517014,70615.90306282043,Civic,buildings,1.6,39.4614,overture_buildings,912.0,5374.8
ghsl_9558_cell_00768,24,33,12.937995520537369,77.5766190968097,61767.16240116954,Civic,buildings,5.5,36.8994,overture_buildings,924.1,6150.9
ghsl_9558_cell_00769,25,33,12.93799552053737,77.58675651844926,34181.86992840469,Civic,buildings,2.6,29.0386,overture_buildings,920.8,6898.8
ghsl_9558_cell_00770,26,33,12.937995520537369,77.59689394008885,4264.119306817651,Civic,buildings,0.8,28.0617,overture_buildings,920.9,7702.7
ghsl_9558_cell_00771,27,33,12.937995520537369,77.60703136172842,1481.0133662223816,Office,buildings,2.6,29.1429,overture_buildings,912.1,7790.3
ghsl_9558_cell_00772,28,33,12.937995520537369,77.61716878336797,1558.3613345995545,Commercial,buildings,7.3,30.9112,overture_buildings,901.9,7682.8
ghsl_9558_cell_00773,29,33,12.937995520537369,77.62730620500753,21232.27248764038,Residential,buildings,2.2,38.0715,overture_buildings,887.0,7680.1
ghsl_9558_cell_00774,30,33,12.937995520537369,77.63744362664713,22955.297037005424,Residential,buildings,20.1,11.0793,overture_buildings,885.2,7026.6
ghsl_9558_cell_00775,31,33,12.937995520537372,77.6475810482867,183.2088844180107,Utility,land_use,0.0,2.2336,overture_buildings,888.0,5945.5
ghsl_9558_cell_00776,32,33,12.937995520537367,77.65771846992627,43.39212081208825,Industrial,land_use,0.0,1.6711,overture_buildings,877.2,4864.5
ghsl_9558_cell_00777,33,33,12.937995520537369,77.66785589156584,10.027715614822228,Civic,buildings,0.0,0.4572,overture_buildings,872.0,3783.5
ghsl_9558_cell_00778,34,33,12.937995520537367,77.6779933132054,39.91920885408763,Office,buildings,2.6,9.119,overture_buildings,873.9,2702.5
ghsl_9558_cell_00779,35,33,12.937995520537369,77.68813073484498,577.5315903644077,Office,buildings,3.7,21.5328,overture_buildings,872.0,1621.5
ghsl_9558_cell_00780,36,33,12.937995520537367,77.69826815648453,909.0391709115356,Residential,buildings,1.3,32.3288,overture_buildings,877.5,540.6
ghsl_9558_cell_00781,15,34,12.929827906972024,77.483815316727,873.7414021544391,Residential,buildings,0.1,16.4922,overture_buildings,806.9,540.5
ghsl_9558_cell_00782,16,34,12.929827906972024,77.4939525333577,1183.920718997717,Civic,buildings,2.4,18.5908,overture_buildings,804.5,1621.6
ghsl_9558_cell_00783,17,34,12.92982790697202,77.5040897499884,506.8395106419921,Commercial,buildings,4.3,14.7471,overture_buildings,794.5,2258.9
ghsl_9558_cell_00784,18,34,12.92982790697202,77.51422696661908,1586.2453741431236,Residential,buildings,2.8,27.911,overture_buildings,815.7,2460.3
ghsl_9558_cell_00785,19,34,12.92982790697202,77.5243641832498,1257.9306159894913,Residential,buildings,5.7,20.3705,overture_buildings,823.5,3067.2
ghsl_9558_cell_00786,20,34,12.92982790697202,77.53450139988048,1728.4933087155223,Residential,buildings,0.5,21.6995,overture_buildings,831.5,3162.8
ghsl_9558_cell_00787,21,34,12.92982790697202,77.54463861651118,8869.369666099548,Residential,buildings,2.5,38.3907,overture_buildings,875.6,3363.3
ghsl_9558_cell_00788,22,34,12.929827906972024,77.55477583314189,3028.049768447876,Residential,buildings,0.6,43.91,overture_buildings,898.6,3878.2
ghsl_9558_cell_00789,23,34,12.92982790697202,77.56491304977257,4319.796218395233,Civic,buildings,2.0,35.9241,overture_buildings,898.6,4603.2
ghsl_9558_cell_00790,24,34,12.929827906972024,77.57505026640327,1844.0541979037225,Residential,buildings,3.3,37.1697,overture_buildings,913.3,5374.5
ghsl_9558_cell_00791,25,34,12.929827906972024,77.58518748303398,1968.1142474710941,Utility,buildings,2.8,35.3547,overture_buildings,933.7,6150.6
ghsl_9558_cell_00792,26,34,12.929827906972024,77.59532469966466,1786.604438662529,Civic,buildings,7.0,33.7146,overture_buildings,898.7,7013.8
ghsl_9558_cell_00793,27,34,12.92982790697202,77.60546191629535,2268.1953115463257,Civic,buildings,7.8,41.2189,overture_buildings,903.2,6935.4
ghsl_9558_cell_00794,28,34,12.929827906972024,77.61559913292605,1384.891663260758,Civic,buildings,9.1,26.8288,overture_buildings,904.0,6786.9
ghsl_9558_cell_00795,29,34,12.929827906972024,77.62573634955675,1578.0411929413676,Civic,buildings,7.8,31.2091,overture_buildings,892.2,6776.5
ghsl_9558_cell_00796,30,34,12.929827906972022,77.63587356618743,13851.63556548208,Residential,buildings,3.7,26.4084,overture_buildings,883.4,6667.9
ghsl_9558_cell_00797,31,34,12.929827906972024,77.64601078281814,906.0984055548906,Residential,buildings,0.5,2.2351,overture_buildings,873.6,5834.7
ghsl_9558_cell_00798,32,34,12.92982790697202,77.65614799944883,344.04171708785,Residential,buildings,0.1,0.8474,overture_buildings,873.6,4864.7
