cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5929_cell_02554,96,58,35.70149591812984,140.02538780351458,9738.5,Residential,heuristic,5.8,22.1,5468.0
ghsl_5929_cell_02555,97,58,35.70149591812984,140.03674105991408,8463.6,Civic,land_use,4.5,24.9,5776.4
ghsl_5929_cell_02556,98,58,35.70149591812984,140.0480943163136,9099.6,Civic,land_use,6.7,27.4,6240.7
ghsl_5929_cell_02557,99,58,35.70149591812984,140.05944757271314,6912.3,Industrial,land_use,2.1,29.9,6829.3
ghsl_5929_cell_02558,100,58,35.70149591812984,140.07080082911264,5273.8,Industrial,land_use,1.2,28.4,6986.6
ghsl_5929_cell_02559,101,58,35.70149591812984,140.0821540855122,5363.1,Residential,land_use,2.1,21.6,6218.5
ghsl_5929_cell_02560,102,58,35.70149591812984,140.09350734191173,7338.9,Residential,land_use,4.1,29.7,5535.1
ghsl_5929_cell_02561,103,58,35.70149591812984,140.10486059831123,1103.1,Green,land_use,76.2,29.4,4971.4
ghsl_5929_cell_02562,104,58,35.70149591812984,140.11621385471076,2289.7,Residential,land_use,9.8,21.8,4571.9
ghsl_5929_cell_02563,105,58,35.70149591812984,140.1275671111103,2735.0,Civic,land_use,0.8,24.3,4381.9
ghsl_5929_cell_02564,106,58,35.70149591812984,140.13892036750983,3170.0,Industrial,land_use,0.0,22.2,4370.9
ghsl_5929_cell_02565,107,58,35.70149591812984,140.15027362390933,2937.4,Civic,land_use,0.0,24.4,4371.1
ghsl_5929_cell_02566,108,58,35.70149591812984,140.16162688030883,1015.1,Industrial,land_use,1.0,28.8,4371.3
ghsl_5929_cell_02567,109,58,35.70149591812984,140.17298013670836,903.0,Industrial,land_use,0.0,31.8,4212.6
ghsl_5929_cell_02568,110,58,35.70149591812984,140.18433339310786,966.8,Residential,heuristic,0.0,35.4,3446.4
ghsl_5929_cell_02569,111,58,35.70149591812984,140.19568664950742,371.0,Residential,heuristic,0.0,36.9,2680.4
ghsl_5929_cell_02570,112,58,35.70149591812984,140.20703990590695,412.9,Green,land_use,100.0,3.0,1929.6
ghsl_5929_cell_02571,113,58,35.70149591812984,140.21839316230646,4006.8,Industrial,land_use,2.3,18.4,1476.0
ghsl_5929_cell_02572,114,58,35.70149591812984,140.229746418706,4190.1,Industrial,land_use,0.1,21.3,1148.6
ghsl_5929_cell_02573,115,58,35.70149591812984,140.2410996751055,1237.8,Green,land_use,40.2,5.2,382.9
ghsl_5929_cell_02574,31,59,35.69274334766422,139.27788951626093,1784.1,Civic,land_use,2.6,183.2,384.0
ghsl_5929_cell_02575,32,59,35.69274334766421,139.28924199533466,2284.4,Residential,heuristic,1.6,157.3,1152.0
ghsl_5929_cell_02576,33,59,35.69274334766421,139.3005944744084,2738.7,Civic,land_use,1.9,152.8,1919.9
ghsl_5929_cell_02577,34,59,35.69274334766422,139.31194695348213,1111.2,Residential,heuristic,0.0,170.3,2723.7
ghsl_5929_cell_02578,35,59,35.692743347664205,139.3232994325559,2194.3,Civic,land_use,5.6,160.9,3633.6
ghsl_5929_cell_02579,36,59,35.69274334766422,139.33465191162966,2724.9,Civic,land_use,0.9,131.8,4593.4
ghsl_5929_cell_02580,37,59,35.69274334766422,139.3460043907034,869.0,Commercial,land_use,0.6,117.4,5577.3
ghsl_5929_cell_02581,38,59,35.69274334766421,139.35735686977713,3893.2,Residential,heuristic,9.3,91.2,6574.6
ghsl_5929_cell_02582,39,59,35.69274334766421,139.36870934885087,2916.8,Industrial,land_use,31.0,80.8,7579.9
ghsl_5929_cell_02583,40,59,35.69274334766421,139.38006182792464,4145.6,Residential,land_use,1.9,71.5,8590.5
ghsl_5929_cell_02584,41,59,35.69274334766422,139.3914143069984,5668.9,Residential,land_use,1.2,80.2,9604.7
ghsl_5929_cell_02585,42,59,35.69274334766422,139.40276678607216,8841.9,Civic,land_use,1.4,88.4,10621.4
ghsl_5929_cell_02586,43,59,35.69274334766421,139.41411926514593,11428.8,Civic,land_use,2.0,85.8,11640.0
ghsl_5929_cell_02587,44,59,35.69274334766421,139.4254717442196,11910.7,Civic,land_use,1.6,81.1,12660.0
ghsl_5929_cell_02588,45,59,35.69274334766421,139.43682422329337,8632.0,Civic,land_use,4.3,79.7,13681.1
