cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_1689_cell_00129,10,11,47.352783887890496,8.515043306721282,1779.9,Residential,buildings,59.4,464.7,479.3
ghsl_1689_cell_00130,11,11,47.35278388789048,8.527761818008393,6063.0,Residential,buildings,19.6,436.8,1438.0
ghsl_1689_cell_00131,12,11,47.35278388789048,8.540480329295507,242.3,Agricultural,buildings,10.1,404.5,2396.6
ghsl_1689_cell_00132,13,11,47.352783887890496,8.553198840582619,4383.7,Residential,buildings,8.6,407.0,2396.6
ghsl_1689_cell_00133,14,11,47.352783887890496,8.56591735186973,4311.5,Civic,buildings,4.9,451.0,1437.9
ghsl_1689_cell_00134,15,11,47.35278388789049,8.57863586315684,3782.0,Civic,buildings,21.3,507.1,479.3
ghsl_1689_cell_00135,10,12,47.343418860598184,8.514092381253619,246.9,Residential,buildings,18.2,463.4,479.4
ghsl_1689_cell_00136,11,12,47.34341886059819,8.526809472189024,6132.0,Residential,buildings,13.5,451.4,1438.1
ghsl_1689_cell_00137,12,12,47.343418860598184,8.539526563124427,1102.8,Residential,buildings,9.1,404.5,2396.8
ghsl_1689_cell_00138,13,12,47.343418860598184,8.552243654059833,0.0,Unbuilt,heuristic,0.0,404.5,2396.7
ghsl_1689_cell_00139,14,12,47.34341886059819,8.564960744995238,694.6,Residential,buildings,0.4,404.5,1438.0
ghsl_1689_cell_00140,15,12,47.343418860598184,8.577677835930645,4874.0,Civic,buildings,8.0,491.4,479.3
ghsl_1689_cell_00141,10,13,47.33405444888336,8.51314194423655,1618.2,Residential,buildings,4.5,489.1,479.4
ghsl_1689_cell_00142,11,13,47.33405444888335,8.525857615549823,3075.6,Residential,buildings,8.5,473.4,1438.2
ghsl_1689_cell_00143,12,13,47.334054448883364,8.538573286863096,4127.6,Residential,buildings,13.7,455.4,2199.9
ghsl_1689_cell_00144,13,13,47.33405444888336,8.55128895817637,100.0,Residential,buildings,0.5,404.5,2493.7
ghsl_1689_cell_00145,14,13,47.33405444888336,8.564004629489643,0.0,Civic,buildings,0.0,404.5,1566.7
ghsl_1689_cell_00146,15,13,47.33405444888336,8.576720300802917,2571.8,Residential,buildings,7.1,472.6,733.4
ghsl_1689_cell_00147,16,13,47.33405444888336,8.58943597211619,77.7,Civic,buildings,6.5,579.7,479.4
ghsl_1689_cell_00148,10,14,47.32469065247202,8.512191995321633,1683.0,Residential,buildings,40.2,505.4,479.4
ghsl_1689_cell_00149,11,14,47.32469065247203,8.524906247741828,985.7,Residential,buildings,23.8,468.6,733.3
ghsl_1689_cell_00150,12,14,47.324690652472036,8.537620500162028,2920.1,Residential,buildings,40.7,508.9,1566.7
ghsl_1689_cell_00151,13,14,47.324690652472036,8.550334752582224,2094.4,Residential,buildings,1.3,404.5,2493.8
ghsl_1689_cell_00152,14,14,47.32469065247203,8.56304900500242,0.0,Unbuilt,heuristic,0.0,404.5,2200.3
ghsl_1689_cell_00153,15,14,47.324690652472036,8.575763257422617,969.2,Commercial,buildings,2.2,407.3,1566.8
ghsl_1689_cell_00154,16,14,47.32469065247203,8.588477509842813,2310.4,Agricultural,buildings,14.1,508.0,733.5
ghsl_1689_cell_00155,17,14,47.32469065247203,8.60119176226301,1968.4,Civic,buildings,9.3,579.2,479.4
ghsl_1689_cell_00156,11,15,47.31532747109044,8.523955368416436,5042.4,Residential,buildings,4.3,449.2,479.5
ghsl_1689_cell_00157,12,15,47.31532747109044,8.536668202672091,4238.8,Residential,buildings,25.1,481.5,1438.3
ghsl_1689_cell_00158,13,15,47.31532747109044,8.549381036927743,3277.9,Residential,buildings,14.9,456.6,2200.0
ghsl_1689_cell_00159,14,15,47.31532747109045,8.562093871183398,84.6,Commercial,buildings,0.3,404.5,2053.3
ghsl_1689_cell_00160,15,15,47.31532747109044,8.574806705439055,0.0,Civic,buildings,1.6,404.5,1605.1
ghsl_1689_cell_00161,16,15,47.31532747109045,8.587519539694707,3764.8,Residential,buildings,2.8,435.6,1438.3
ghsl_1689_cell_00162,17,15,47.31532747109045,8.60023237395036,1398.4,Residential,land_use,3.9,553.0,479.4
ghsl_1689_cell_00163,11,16,47.30596490446496,8.52300497722539,2811.1,Residential,buildings,9.0,470.8,479.5
ghsl_1689_cell_00164,12,16,47.30596490446495,8.535716394044517,974.8,Residential,buildings,37.2,560.6,733.3
ghsl_1689_cell_00165,13,16,47.30596490446496,8.548427810863648,2426.6,Residential,buildings,10.3,508.1,1566.8
ghsl_1689_cell_00166,14,16,47.305964904464965,8.561139227682776,2112.3,Residential,buildings,0.9,404.5,1499.0
ghsl_1689_cell_00167,15,16,47.30596490446496,8.573850644501903,0.0,Unbuilt,heuristic,0.0,404.5,684.4
ghsl_1689_cell_00168,16,16,47.30596490446495,8.586562061321029,464.7,Residential,buildings,1.9,404.5,520.4
ghsl_1689_cell_00169,17,16,47.30596490446496,8.599273478140159,3728.1,Residential,buildings,1.2,502.1,479.5
ghsl_1689_cell_00170,12,17,47.29660295232216,8.53476507393091,984.5,Residential,buildings,8.3,462.7,479.5
ghsl_1689_cell_00171,13,17,47.29660295232216,8.547475074041008,1285.9,Commercial,buildings,47.9,544.0,1438.5
ghsl_1689_cell_00172,14,17,47.29660295232216,8.560185074151107,7974.4,Residential,buildings,4.6,462.8,1438.5
ghsl_1689_cell_00173,15,17,47.29660295232216,8.572895074261206,959.4,Residential,buildings,2.9,404.5,479.5
ghsl_1689_cell_00174,12,18,47.287241614388755,8.533814241983217,3807.0,Residential,buildings,9.8,525.3,479.5
ghsl_1689_cell_00175,13,18,47.28724161438877,8.54652282611126,1972.8,Residential,buildings,12.2,506.9,520.2
ghsl_1689_cell_00176,14,18,47.28724161438876,8.559231410239308,3038.8,Residential,buildings,9.4,510.4,520.3
ghsl_1689_cell_00177,15,18,47.28724161438877,8.571939994367359,3737.7,Residential,buildings,14.1,456.9,733.4
ghsl_1689_cell_00178,16,18,47.28724161438876,8.5846485784954,33.9,Residential,heuristic,0.0,404.5,479.5
ghsl_1689_cell_00179,15,19,47.27788089039162,8.570985404471116,2925.6,Residential,buildings,18.0,492.4,479.6
ghsl_1689_cell_00180,16,19,47.27788089039163,8.583692573343571,1271.2,Civic,buildings,0.7,404.5,479.6
ghsl_1689_cell_00181,16,20,47.26852078005781,8.582737058566408,2380.1,Residential,buildings,6.3,444.5,479.6
ghsl_1689_cell_00182,17,20,47.26852078005782,8.595442812909216,285.1,Residential,buildings,1.6,404.5,479.6
ghsl_1689_cell_00183,17,21,47.25916128311458,8.594486374353465,5728.4,Residential,buildings,4.7,446.6,479.6
ghsl_1689_cell_00184,18,21,47.25916128311458,8.607190714892054,3651.0,Residential,buildings,2.3,404.5,520.3
ghsl_1689_cell_00185,19,21,47.259161283114594,8.619895055430637,117.8,Civic,buildings,0.1,404.5,479.6
ghsl_1689_cell_00186,18,22,47.249802399289294,8.606233353658858,3897.8,Residential,buildings,13.8,507.5,479.6
