city_id,city_name,eurostat_city_code,eurostat_city_label,dataset,indicator,indicator_label,year,value,status_flag,source_url,boundary_compatible_with_ghsl
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2015,3610906.0,b,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2016,3624554.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2017,3648483.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2018,3665687.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2019,3701270.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2020,3755512.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2021,3719096.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2022,3720333.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2023,3767382.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_cpop1,DE1001V,"Population on the 1st of January, total",2024,2658830.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_cpop1?lang=EN&cities=ES002C&sinceTimePeriod=2015&indic_ur=DE1001V,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2015,382.73,b,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2016,386.47,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2017,361.14,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2018,360.68,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2019,356.87,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2020,349.74,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2021,348.38,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2022,344.65,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2023,335.52,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057I,Number of registered cars per 1000 population,2024,278.97,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2015,1382003.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2016,1400786.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2017,1317629.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2018,1322154.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2019,1320856.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2020,1313437.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2021,1295661.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2022,1282200.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2023,1264050.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1057V,Number of private cars registered,2024,741737.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2017,0.18,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2018,0.17,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2019,0.22,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2020,0.14,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2021,0.14,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2022,0.16,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2023,0.18,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060I,People killed in road accidents per 10000 pop.,2024,0.16,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2017,64.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2018,62.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2019,82.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2020,51.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2021,51.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2022,60.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2023,66.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ctran,TT1060V,Number of deaths in road accidents,2024,42.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ctran?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2016,612.4,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2017,612.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2018,619.4,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2019,632.4,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2020,642.1,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2021,621.3,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2022,637.8,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2023,651.8,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001I,Number of Children 0-4 in day care (publ.&priv) per 1000 children 0-4,2024,645.2,e,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2016,105672.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2017,104539.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2018,103431.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2019,104126.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2020,103459.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2021,94017.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2022,92519.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2023,93024.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1001V,Number of children 0-4 in day care or school,2024,60920.0,e,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2017,74.8,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2018,74.5,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2019,75.7,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2020,77.6,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2021,80.5,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2022,83.4,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2023,83.5,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026I,Share of students in higher education in the total population (per 1000 persons),2024,96.8,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2017,272958.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2018,272958.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2019,280346.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2020,291535.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2021,299382.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2022,310140.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2023,314436.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1026V,"Students in higher education (ISCED level 5-8 from 2014 onwards), total",2024,257293.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1027V,"Students in higher education (ISCED level 5-8 from 2014 onwards), male",2019,129311.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1027V,"Students in higher education (ISCED level 5-8 from 2014 onwards), male",2020,133402.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1027V,"Students in higher education (ISCED level 5-8 from 2014 onwards), male",2021,137117.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1027V,"Students in higher education (ISCED level 5-8 from 2014 onwards), male",2022,141021.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1027V,"Students in higher education (ISCED level 5-8 from 2014 onwards), male",2023,141492.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1027V,"Students in higher education (ISCED level 5-8 from 2014 onwards), male",2024,114839.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1028V,"Students in higher education (ISCED level 5-8 from 2014 onwards), female",2019,151035.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1028V,"Students in higher education (ISCED level 5-8 from 2014 onwards), female",2020,158133.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1028V,"Students in higher education (ISCED level 5-8 from 2014 onwards), female",2021,162265.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1028V,"Students in higher education (ISCED level 5-8 from 2014 onwards), female",2022,169119.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1028V,"Students in higher education (ISCED level 5-8 from 2014 onwards), female",2023,172944.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE1028V,"Students in higher education (ISCED level 5-8 from 2014 onwards), female",2024,142454.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE2025V,"Persons (aged 25-64) with ISCED level 0, 1or 2 as the highest level of education",2018,636376.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE2025V,"Persons (aged 25-64) with ISCED level 0, 1or 2 as the highest level of education",2019,617126.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE2025V,"Persons (aged 25-64) with ISCED level 0, 1or 2 as the highest level of education",2020,607491.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE2025V,"Persons (aged 25-64) with ISCED level 0, 1or 2 as the highest level of education",2021,579901.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
ghsl_5071,Barcelona,ES002C,Barcelona (greater city),urb_ceduc,TE2025V,"Persons (aged 25-64) with ISCED level 0, 1or 2 as the highest level of education",2022,558332.0,,https://ec.europa.eu/eurostat/api/dissemination/statistics/1.0/data/urb_ceduc?lang=EN&cities=ES002C&sinceTimePeriod=2015,False
