city_id,field_or_dataset,source_name,source_url,download_date,license,notes
ghsl_5929,ghsl_CL_B15_CUR_2010,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_B15_CUR_2010; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_B15_P45_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_B15_P45_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_B15_P85_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_B15_P85_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_KOP_CUR_2025,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_KOP_CUR_2025; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_REN_PVO_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_REN_PVO_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_REN_W01_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_REN_W01_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_REN_W05_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_REN_W05_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_REN_W10_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_REN_W10_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_REN_W15_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_REN_W15_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_REN_W20_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_REN_W20_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_WDS_CUR_2010,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_WDS_CUR_2010; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_WDS_126_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_WDS_126_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_WDS_245_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_WDS_245_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_WDS_370_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_WDS_370_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_WDS_585_2020,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_WDS_585_2020; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_LCZ_A01_2025,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_LCZ_A01_2025; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_LCZ_A02_2025,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_LCZ_A02_2025; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_LCZ_A03_2025,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_LCZ_A03_2025; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
ghsl_5929,ghsl_CL_LCZ_A04_2025,GHSL UCDB R2024A V1.2,https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/GHSL/GHS_UCDB_GLOBE_R2024A/GHS_UCDB_GLOBE_R2024A/V1-2/GHS_UCDB_GLOBE_R2024A_V1_2.zip,2026-09-19T08:41:50.435893+00:00,European Commission reuse notice: reuse authorised with source acknowledgement,Direct field CL_LCZ_A04_2025; layer GHSL_UCDB_THEME_CLIMATE_GLOBE_R2024A; exact definition and upstream source in ghsl_indicator_dictionary.csv and official PDF.
